Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,vehicle_id
,BMW,640i xDRIVE CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,AS8,Z,,12.3,8.4,10.5,27,,,,,,,248,,,BMW_640i xDRIVE CABRIOLET_Subcompact_Conventional/Hybrid_AS8
,BMW,640i xDRIVE GRAN COUPE,Compact,Conventional/Hybrid,3.0,6,,AS8,Z,,12.3,8.4,10.5,27,,,,,,,248,,,BMW_640i xDRIVE GRAN COUPE_Compact_Conventional/Hybrid_AS8
,BMW,640i xDRIVE GRAN TURISMO,Full-Size,Conventional/Hybrid,3.0,6,,AS8,Z,,11.9,8.4,10.3,27,,,,,,,241,,,BMW_640i xDRIVE GRAN TURISMO_Full-Size_Conventional/Hybrid_AS8
,BMW,650i xDRIVE CABRIOLET,Subcompact,Conventional/Hybrid,4.4,8,,AS8,Z,,14.7,9.6,12.4,23,,,,,,,292,,,BMW_650i xDRIVE CABRIOLET_Subcompact_Conventional/Hybrid_AS8
,BMW,650i xDRIVE COUPE,Subcompact,Conventional/Hybrid,4.4,8,,AS8,Z,,14.0,10.0,12.2,23,,,,,,,286,,,BMW_650i xDRIVE COUPE_Subcompact_Conventional/Hybrid_AS8
,BMW,650i xDRIVE GRAN COUPE,Compact,Conventional/Hybrid,4.4,8,,AS8,Z,,14.7,9.6,12.4,23,,,,,,,292,,,BMW_650i xDRIVE GRAN COUPE_Compact_Conventional/Hybrid_AS8
,BMW,750i xDRIVE,Full-Size,Conventional/Hybrid,4.4,8,,AS8,Z,,14.7,9.6,12.4,23,,,,,,,292,,,BMW_750i xDRIVE_Full-Size_Conventional/Hybrid_AS8
,BMW,750i xDRIVE SWB,Full-Size,Conventional/Hybrid,4.4,8,,AS8,Z,,14.3,9.4,12.1,23,,,,,,,283,,,BMW_750i xDRIVE SWB_Full-Size_Conventional/Hybrid_AS8
,BMW,ALPINA B6 xDRIVE GRAN COUPE,Compact,Conventional/Hybrid,4.4,8,,AS8,Z,,14.7,9.6,12.4,23,,,,,,,292,,,BMW_ALPINA B6 xDRIVE GRAN COUPE_Compact_Conventional/Hybrid_AS8
,BMW,M240i CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,AS8,Z,,10.9,7.7,9.5,30,,,,,,,222,,,BMW_M240i CABRIOLET_Subcompact_Conventional/Hybrid_AS8
,BMW,M240i CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,M6,Z,,12.7,8.7,10.9,26,,,,,,,255,,,BMW_M240i CABRIOLET_Subcompact_Conventional/Hybrid_M6
,BMW,M240i COUPE,Subcompact,Conventional/Hybrid,3.0,6,,AS8,Z,,10.9,7.7,9.5,30,,,,,,,222,,,BMW_M240i COUPE_Subcompact_Conventional/Hybrid_AS8
,BMW,M240i COUPE,Subcompact,Conventional/Hybrid,3.0,6,,M6,Z,,12.5,8.4,10.7,26,,,,,,,249,,,BMW_M240i COUPE_Subcompact_Conventional/Hybrid_M6
,BMW,M240i xDRIVE CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,AS8,Z,,11.2,7.8,9.7,29,,,,,,,227,,,BMW_M240i xDRIVE CABRIOLET_Subcompact_Conventional/Hybrid_AS8
,BMW,M240i xDRIVE COUPE,Subcompact,Conventional/Hybrid,3.0,6,,AS8,Z,,11.2,7.8,9.7,29,,,,,,,227,,,BMW_M240i xDRIVE COUPE_Subcompact_Conventional/Hybrid_AS8
,BMW,M3,Compact,Conventional/Hybrid,3.0,6,,AM7,Z,,13.5,9.9,11.9,24,,,,,,,280,,,BMW_M3_Compact_Conventional/Hybrid_AM7
,BMW,M3,Compact,Conventional/Hybrid,3.0,6,,M6,Z,,13.5,9.3,11.6,24,,,,,,,273,,,BMW_M3_Compact_Conventional/Hybrid_M6
,BMW,M4 CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,AM7,Z,,14.5,10.5,12.7,22,,,,,,,299,,,BMW_M4 CABRIOLET_Subcompact_Conventional/Hybrid_AM7
,BMW,M4 CABRIOLET,Subcompact,Conventional/Hybrid,3.0,6,,M6,Z,,13.8,9.4,11.9,24,,,,,,,280,,,BMW_M4 CABRIOLET_Subcompact_Conventional/Hybrid_M6
,BMW,M4 COUPE,Compact,Conventional/Hybrid,3.0,6,,AM7,Z,,13.5,9.9,11.9,24,,,,,,,280,,,BMW_M4 COUPE_Compact_Conventional/Hybrid_AM7
,BMW,M4 COUPE,Compact,Conventional/Hybrid,3.0,6,,M6,Z,,13.5,9.3,11.6,24,,,,,,,273,,,BMW_M4 COUPE_Compact_Conventional/Hybrid_M6
,BMW,M550i xDRIVE,Mid-Size,Conventional/Hybrid,4.4,8,,AS8,Z,,14.3,9.4,12.1,23,,,,,,,283,,,BMW_M550i xDRIVE_Mid-Size_Conventional/Hybrid_AS8
,BMW,M6 CABRIOLET,Subcompact,Conventional/Hybrid,4.4,8,,AM7,Z,,17.3,11.6,14.7,19,,,,,,,344,,,BMW_M6 CABRIOLET_Subcompact_Conventional/Hybrid_AM7
,BMW,M6 COUPE,Subcompact,Conventional/Hybrid,4.4,8,,AM7,Z,,17.3,11.6,14.7,19,,,,,,,344,,,BMW_M6 COUPE_Subcompact_Conventional/Hybrid_AM7
,BMW,M6 COUPE,Subcompact,Conventional/Hybrid,4.4,8,,M6,Z,,16.2,10.9,13.8,20,,,,,,,324,,,BMW_M6 COUPE_Subcompact_Conventional/Hybrid_M6
,BMW,M6 GRAN COUPE,Compact,Conventional/Hybrid,4.4,8,,AM7,Z,,17.3,11.6,14.7,19,,,,,,,344,,,BMW_M6 GRAN COUPE_Compact_Conventional/Hybrid_AM7
,BMW,X1 xDRIVE28i,Suv - Small,Conventional/Hybrid,2.0,4,,AS8,Z,,10.7,7.5,9.3,30,,,,,,,217,,,BMW_X1 xDRIVE28i_Suv - Small_Conventional/Hybrid_AS8
,BMW,X2 xDRIVE28i,Suv - Small,Conventional/Hybrid,2.0,4,,AS8,Z,,11.0,7.7,9.5,30,,,,,,,222,,,BMW_X2 xDRIVE28i_Suv - Small_Conventional/Hybrid_AS8
,BMW,X3 xDRIVE30i,Suv - Small,Conventional/Hybrid,2.0,4,,AS8,Z,,10.8,8.0,9.5,30,,,,,,,223,,,BMW_X3 xDRIVE30i_Suv - Small_Conventional/Hybrid_AS8
,BMW,X3 M40i,Suv - Small,Conventional/Hybrid,3.0,6,,AS8,Z,,11.7,8.6,10.3,27,,,,,,,241,,,BMW_X3 M40i_Suv - Small_Conventional/Hybrid_AS8
,BMW,X4 M40i,Suv - Small,Conventional/Hybrid,3.0,6,,AS8,Z,,12.9,9.5,11.4,25,,,,,,,266,,,BMW_X4 M40i_Suv - Small_Conventional/Hybrid_AS8
,BMW,X5 xDRIVE35d,Suv - Standard,Conventional/Hybrid,3.0,6,,AS8,D,,10.3,8.0,9.3,30,,,,,,,246,,,BMW_X5 xDRIVE35d_Suv - Standard_Conventional/Hybrid_AS8
,BMW,X5 xDRIVE50i,Suv - Standard,Conventional/Hybrid,4.4,8,,AS8,Z,,15.4,11.2,13.5,21,,,,,,,317,,,BMW_X5 xDRIVE50i_Suv - Standard_Conventional/Hybrid_AS8
,BMW,X6 xDRIVE50i,Suv - Standard,Conventional/Hybrid,4.4,8,,AS8,Z,,15.4,11.2,13.5,21,,,,,,,317,,,BMW_X6 xDRIVE50i_Suv - Standard_Conventional/Hybrid_AS8
,BUGATTI,CHIRON,Two-Seater,Conventional/Hybrid,8.0,16,,AM7,Z,,26.8,16.6,22.2,13,,,,,,,522,,,BUGATTI_CHIRON_Two-Seater_Conventional/Hybrid_AM7
,BUICK,ENCLAVE,Suv - Standard,Conventional/Hybrid,3.6,6,,AS9,X,,12.9,9.0,11.2,25,,,,,,,263,,,BUICK_ENCLAVE_Suv - Standard_Conventional/Hybrid_AS9
,BUICK,ENCLAVE AWD,Suv - Standard,Conventional/Hybrid,3.6,6,,AS9,X,,13.8,9.4,11.8,24,,,,,,,277,,,BUICK_ENCLAVE AWD_Suv - Standard_Conventional/Hybrid_AS9
,BUICK,ENCORE,Suv - Small,Conventional/Hybrid,1.4,4,,AS6,X,,9.3,7.2,8.3,34,,,,,,,194,,,BUICK_ENCORE_Suv - Small_Conventional/Hybrid_AS6
,BUICK,ENCORE (SIDI with Stop/Start),Suv - Small,Conventional/Hybrid,1.4,4,,AS6,X,,8.6,7.1,7.9,36,,,,,,,185,,,BUICK_ENCORE (SIDI with Stop/Start)_Suv - Small_Conventional/Hybrid_AS6
,BUICK,ENCORE AWD,Suv - Small,Conventional/Hybrid,1.4,4,,AS6,X,,9.9,7.8,8.9,32,,,,,,,210,,,BUICK_ENCORE AWD_Suv - Small_Conventional/Hybrid_AS6
,BUICK,ENCORE AWD (SIDI with Stop/Start),Suv - Small,Conventional/Hybrid,1.4,4,,AS6,X,,9.0,7.6,8.3,34,,,,,,,196,,,BUICK_ENCORE AWD (SIDI with Stop/Start)_Suv - Small_Conventional/Hybrid_AS6
,BUICK,ENVISION AWD,Suv - Small,Conventional/Hybrid,2.5,4,,A6,X,,11.1,8.6,10.0,28,,,,,,,234,,,BUICK_ENVISION AWD_Suv - Small_Conventional/Hybrid_A6
,BUICK,LACROSSE,Mid-Size,Conventional/Hybrid,3.6,6,,AS9,X,,11.3,7.9,9.7,29,,,,,,,228,,,BUICK_LACROSSE_Mid-Size_Conventional/Hybrid_AS9
,BUICK,LACROSSE eASSIST,Mid-Size,Conventional/Hybrid,2.5,4,,A6,X,,9.3,6.7,8.1,35,,,,,,,190,,,BUICK_LACROSSE eASSIST_Mid-Size_Conventional/Hybrid_A6
,BUICK,LACROSSE AWD,Mid-Size,Conventional/Hybrid,3.6,6,,AS9,X,,11.8,8.0,10.1,28,,,,,,,237,,,BUICK_LACROSSE AWD_Mid-Size_Conventional/Hybrid_AS9
,BUICK,REGAL,Full-Size,Conventional/Hybrid,2.0,4,,AS9,Z,,10.7,7.4,9.2,31,,,,,,,217,,,BUICK_REGAL_Full-Size_Conventional/Hybrid_AS9
,BUICK,REGAL AWD,Full-Size,Conventional/Hybrid,2.0,4,,AS8,Z,,11.0,8.0,9.6,29,,,,,,,227,,,BUICK_REGAL AWD_Full-Size_Conventional/Hybrid_AS8
,BUICK,REGAL AWD,Full-Size,Conventional/Hybrid,3.6,6,,AS9,X,,12.4,8.7,10.7,26,,,,,,,250,,,BUICK_REGAL AWD_Full-Size_Conventional/Hybrid_AS9
,CADILLAC,ATS,Compact,Conventional/Hybrid,2.0,4,,AS8,Z,,10.5,7.7,9.2,31,,,,,,,216,,,CADILLAC_ATS_Compact_Conventional/Hybrid_AS8
,CADILLAC,ATS,Compact,Conventional/Hybrid,2.0,4,,M6,Z,,12.0,8.2,10.3,27,,,,,,,240,,,CADILLAC_ATS_Compact_Conventional/Hybrid_M6
,CADILLAC,ATS AWD,Compact,Conventional/Hybrid,3.6,6,,AS8,X,,12.1,8.6,10.5,27,,,,,,,247,,,CADILLAC_ATS AWD_Compact_Conventional/Hybrid_AS8
,CADILLAC,ATS-V,Compact,Conventional/Hybrid,3.6,6,,AS8,Z,,13.9,9.4,11.9,24,,,,,,,291,,,CADILLAC_ATS-V_Compact_Conventional/Hybrid_AS8
,CADILLAC,CT6,Full-Size,Conventional/Hybrid,2.0,4,,AS8,Z,,11.0,7.8,9.5,30,,,,,,,224,,,CADILLAC_CT6_Full-Size_Conventional/Hybrid_AS8
,CADILLAC,CT6 AWD,Full-Size,Conventional/Hybrid,3.6,6,,AS8,X,,13.0,8.9,11.1,25,,,,,,,261,,,CADILLAC_CT6 AWD_Full-Size_Conventional/Hybrid_AS8
,CADILLAC,CTS,Mid-Size,Conventional/Hybrid,2.0,4,,AS8,Z,,11.0,7.8,9.5,30,,,,,,,224,,,CADILLAC_CTS_Mid-Size_Conventional/Hybrid_AS8
,CADILLAC,CTS AWD,Mid-Size,Conventional/Hybrid,3.6,6,,AS8,X,,12.1,8.6,10.5,27,,,,,,,247,,,CADILLAC_CTS AWD_Mid-Size_Conventional/Hybrid_AS8
,CADILLAC,CTS Vsport,Mid-Size,Conventional/Hybrid,3.6,6,,AS8,Z,,15.0,9.9,12.7,22,,,,,,,311,,,CADILLAC_CTS Vsport_Mid-Size_Conventional/Hybrid_AS8
,CADILLAC,ESCALADE 4WD,Suv - Standard,Conventional/Hybrid,6.2,8,,A10,Z,,16.6,10.9,14.0,20,,,,,,,329,,,CADILLAC_ESCALADE 4WD_Suv - Standard_Conventional/Hybrid_A10
,CADILLAC,XT5,Suv - Small,Conventional/Hybrid,3.6,6,,AS8,X,,12.1,8.9,10.6,27,,,,,,,250,,,CADILLAC_XT5_Suv - Small_Conventional/Hybrid_AS8
,CADILLAC,XT5 AWD,Suv - Small,Conventional/Hybrid,3.6,6,,AS8,X,,12.8,9.3,11.2,25,,,,,,,263,,,CADILLAC_XT5 AWD_Suv - Small_Conventional/Hybrid_AS8
,CHEVROLET,CAMARO,Subcompact,Conventional/Hybrid,2.0,4,,AS8,Z,,10.8,7.6,9.4,30,,,,,,,220,,,CHEVROLET_CAMARO_Subcompact_Conventional/Hybrid_AS8
,CHEVROLET,CAMARO,Subcompact,Conventional/Hybrid,2.0,4,,M6,Z,,11.9,7.9,10.1,28,,,,,,,235,,,CHEVROLET_CAMARO_Subcompact_Conventional/Hybrid_M6
,CHEVROLET,CAMARO,Subcompact,Conventional/Hybrid,3.6,6,,AS8,X,,12.3,8.2,10.4,27,,,,,,,246,,,CHEVROLET_CAMARO_Subcompact_Conventional/Hybrid_AS8
,CHEVROLET,CAMARO ZL1,Subcompact,Conventional/Hybrid,6.2,8,,AS10,Z,,18.8,11.3,15.4,18,,,,,,,361,,,CHEVROLET_CAMARO ZL1_Subcompact_Conventional/Hybrid_AS10
,CHEVROLET,CAMARO ZL1,Subcompact,Conventional/Hybrid,6.2,8,,M6,Z,,17.1,12.0,14.8,19,,,,,,,348,,,CHEVROLET_CAMARO ZL1_Subcompact_Conventional/Hybrid_M6
,CHEVROLET,CITY EXPRESS,Special Purpose Vehicle,Conventional/Hybrid,2.0,4,,AV,X,,9.8,8.8,9.3,30,,,,,,,218,,,CHEVROLET_CITY EXPRESS_Special Purpose Vehicle_Conventional/Hybrid_AV
,CHEVROLET,COLORADO,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,A6,X,,12.1,9.2,10.8,26,,,,,,,253,,,CHEVROLET_COLORADO_Pickup Truck - Small_Conventional/Hybrid_A6
,CHEVROLET,COLORADO,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,M6,X,,11.9,9.2,10.7,26,,,,,,,251,,,CHEVROLET_COLORADO_Pickup Truck - Small_Conventional/Hybrid_M6
,CHEVROLET,COLORADO,Pickup Truck - Small,Conventional/Hybrid,2.8,4,,A6,D,,10.8,8.0,9.6,29,,,,,,,257,,,CHEVROLET_COLORADO_Pickup Truck - Small_Conventional/Hybrid_A6
,CHEVROLET,COLORADO 4WD,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,A6,X,,12.6,9.8,11.3,25,,,,,,,266,,,CHEVROLET_COLORADO 4WD_Pickup Truck - Small_Conventional/Hybrid_A6
,CHEVROLET,COLORADO 4WD,Pickup Truck - Small,Conventional/Hybrid,2.8,4,,A6,D,,12.1,8.3,10.4,27,,,,,,,279,,,CHEVROLET_COLORADO 4WD_Pickup Truck - Small_Conventional/Hybrid_A6
,CHEVROLET,COLORADO 4WD,Pickup Truck - Small,Conventional/Hybrid,3.6,6,,A8,X,,14.1,10.0,12.2,23,,,,,,,288,,,CHEVROLET_COLORADO 4WD_Pickup Truck - Small_Conventional/Hybrid_A8
,CHEVROLET,CORVETTE,Two-Seater,Conventional/Hybrid,6.2,8,,AS8,Z,,15.5,9.2,12.7,22,,,,,,,297,,,CHEVROLET_CORVETTE_Two-Seater_Conventional/Hybrid_AS8
,CHEVROLET,CRUZE,Compact,Conventional/Hybrid,1.4,4,,AS6,X,,8.0,5.9,7.1,40,,,,,,,166,,,CHEVROLET_CRUZE_Compact_Conventional/Hybrid_AS6
,CHEVROLET,CRUZE,Compact,Conventional/Hybrid,1.4,4,,M6,X,,8.6,5.8,7.4,38,,,,,,,172,,,CHEVROLET_CRUZE_Compact_Conventional/Hybrid_M6
,CHEVROLET,CRUZE DIESEL,Compact,Conventional/Hybrid,1.6,4,,A9,D,,7.7,5.0,6.5,43,,,,,,,175,,,CHEVROLET_CRUZE DIESEL_Compact_Conventional/Hybrid_A9
,CHEVROLET,CRUZE DIESEL,Compact,Conventional/Hybrid,1.6,4,,M6,D,,7.8,4.6,6.3,45,,,,,,,170,,,CHEVROLET_CRUZE DIESEL_Compact_Conventional/Hybrid_M6
,CHEVROLET,CRUZE HATCHBACK,Mid-Size,Conventional/Hybrid,1.4,4,,AS6,X,,8.1,6.2,7.3,39,,,,,,,172,,,CHEVROLET_CRUZE HATCHBACK_Mid-Size_Conventional/Hybrid_AS6
,CHEVROLET,CRUZE HATCHBACK,Mid-Size,Conventional/Hybrid,1.4,4,,M6,X,,8.6,6.2,7.5,38,,,,,,,175,,,CHEVROLET_CRUZE HATCHBACK_Mid-Size_Conventional/Hybrid_M6
,CHEVROLET,CRUZE HATCHBACK PREMIER,Mid-Size,Conventional/Hybrid,1.4,4,,AS6,X,,8.4,6.4,7.5,38,,,,,,,176,,,CHEVROLET_CRUZE HATCHBACK PREMIER_Mid-Size_Conventional/Hybrid_AS6
,CHEVROLET,CRUZE HATCHBACK DIESEL,Mid-Size,Conventional/Hybrid,1.6,4,,A9,D,,7.8,5.2,6.6,43,,,,,,,178,,,CHEVROLET_CRUZE HATCHBACK DIESEL_Mid-Size_Conventional/Hybrid_A9
,CHEVROLET,CRUZE HATCHBACK DIESEL,Mid-Size,Conventional/Hybrid,1.6,4,,M6,D,,8.1,4.9,6.7,42,,,,,,,180,,,CHEVROLET_CRUZE HATCHBACK DIESEL_Mid-Size_Conventional/Hybrid_M6
,CHEVROLET,EQUINOX,Suv - Small,Conventional/Hybrid,1.5,4,,A6,X,,9.2,7.3,8.3,34,,,,,,,195,,,CHEVROLET_EQUINOX_Suv - Small_Conventional/Hybrid_A6
,CHEVROLET,EQUINOX,Suv - Small,Conventional/Hybrid,1.6,4,,A6,D,,8.5,6.0,7.4,38,,,,,,,198,,,CHEVROLET_EQUINOX_Suv - Small_Conventional/Hybrid_A6
,CHEVROLET,EQUINOX AWD,Suv - Small,Conventional/Hybrid,1.5,4,,A6,X,,9.8,7.9,8.9,32,,,,,,,209,,,CHEVROLET_EQUINOX AWD_Suv - Small_Conventional/Hybrid_A6
,CHEVROLET,EQUINOX AWD,Suv - Small,Conventional/Hybrid,1.6,4,,A6,D,,8.5,6.1,7.4,38,,,,,,,198,,,CHEVROLET_EQUINOX AWD_Suv - Small_Conventional/Hybrid_A6
,CHEVROLET,EQUINOX AWD,Suv - Small,Conventional/Hybrid,2.0,4,,A9,Z,,10.9,8.3,9.7,29,,,,,,,228,,,CHEVROLET_EQUINOX AWD_Suv - Small_Conventional/Hybrid_A9
,CHEVROLET,IMPALA FFV,Full-Size,Conventional/Hybrid,3.6,6,,AS6,X,,12.7,8.5,10.8,26,,,,,,,254,,,CHEVROLET_IMPALA FFV_Full-Size_Conventional/Hybrid_AS6
,CHEVROLET,IMPALA FFV,Full-Size,Conventional/Hybrid,3.6,6,,AS6,E,,17.2,11.6,14.6,19,,,,,,,245,,,CHEVROLET_IMPALA FFV_Full-Size_Conventional/Hybrid_AS6
,CHEVROLET,MALIBU,Mid-Size,Conventional/Hybrid,1.5,4,,A6,X,,8.8,6.5,7.8,36,,,,,,,181,,,CHEVROLET_MALIBU_Mid-Size_Conventional/Hybrid_A6
,CHEVROLET,MALIBU,Mid-Size,Conventional/Hybrid,2.0,4,,A9,Z,,10.5,7.4,9.1,31,,,,,,,213,,,CHEVROLET_MALIBU_Mid-Size_Conventional/Hybrid_A9
,CHEVROLET,SILVERADO FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,X,,13.4,10.0,11.8,24,,,,,,,278,,,CHEVROLET_SILVERADO FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,CHEVROLET,SILVERADO,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,X,,14.6,10.3,12.7,22,,,,,,,298,,,CHEVROLET_SILVERADO_Pickup Truck - Standard_Conventional/Hybrid_A6
,CHEVROLET,SILVERADO FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,E,,19.7,13.9,17.1,17,,,,,,,283,,,CHEVROLET_SILVERADO FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,CHEVROLET,SILVERADO,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A8,X,,14.9,10.9,13.1,22,,,,,,,307,,,CHEVROLET_SILVERADO_Pickup Truck - Standard_Conventional/Hybrid_A8
,CHEVROLET,SILVERADO eASSIST,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A8,X,,13.4,10.0,11.8,24,,,,,,,278,,,CHEVROLET_SILVERADO eASSIST_Pickup Truck - Standard_Conventional/Hybrid_A8
,CHEVROLET,SILVERADO 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,E,,20.2,15.2,18.0,16,,,,,,,296,,,CHEVROLET_SILVERADO 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,CHEVROLET,SILVERADO 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,E,,21.0,15.0,18.3,15,,,,,,,309,,,CHEVROLET_SILVERADO 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,CHEVROLET,SILVERADO 4WD,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A8,X,,15.6,11.6,13.8,20,,,,,,,324,,,CHEVROLET_SILVERADO 4WD_Pickup Truck - Standard_Conventional/Hybrid_A8
,CHEVROLET,SILVERADO 4WD,Pickup Truck - Standard,Conventional/Hybrid,6.2,8,,A8,Z,,16.0,11.7,14.1,20,,,,,,,331,,,CHEVROLET_SILVERADO 4WD_Pickup Truck - Standard_Conventional/Hybrid_A8
,CHEVROLET,SONIC,Compact,Conventional/Hybrid,1.8,4,,AS6,X,,9.3,7.0,8.3,34,,,,,,,193,,,CHEVROLET_SONIC_Compact_Conventional/Hybrid_AS6
,CHEVROLET,SONIC,Compact,Conventional/Hybrid,1.8,4,,M5,X,,9.2,6.8,8.1,35,,,,,,,190,,,CHEVROLET_SONIC_Compact_Conventional/Hybrid_M5
,CHEVROLET,SONIC 5,Station Wagon - Small,Conventional/Hybrid,1.8,4,,AS6,X,,9.3,7.0,8.3,34,,,,,,,193,,,CHEVROLET_SONIC 5_Station Wagon - Small_Conventional/Hybrid_AS6
,CHEVROLET,SONIC 5,Station Wagon - Small,Conventional/Hybrid,1.8,4,,M5,X,,9.2,6.8,8.1,35,,,,,,,190,,,CHEVROLET_SONIC 5_Station Wagon - Small_Conventional/Hybrid_M5
,CHEVROLET,SPARK,Subcompact,Conventional/Hybrid,1.4,4,,M5,X,,8.0,6.0,7.1,40,,,,,,,166,,,CHEVROLET_SPARK_Subcompact_Conventional/Hybrid_M5
,CHEVROLET,SUBURBAN FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,19.8,13.9,17.2,16,,,,,,,285,,,CHEVROLET_SUBURBAN FFV_Suv - Standard_Conventional/Hybrid_A6
,CHEVROLET,SUBURBAN 4WD,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.3,10.9,13.3,21,,,,,,,313,,,CHEVROLET_SUBURBAN 4WD_Suv - Standard_Conventional/Hybrid_A6
,CHEVROLET,SUBURBAN 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.3,10.9,13.3,21,,,,,,,312,,,CHEVROLET_SUBURBAN 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,CHEVROLET,SUBURBAN 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,22.3,15.7,19.3,15,,,,,,,321,,,CHEVROLET_SUBURBAN 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,CHEVROLET,TAHOE FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,19.8,13.9,17.2,16,,,,,,,285,,,CHEVROLET_TAHOE FFV_Suv - Standard_Conventional/Hybrid_A6
,CHEVROLET,TAHOE 4WD,Suv - Standard,Conventional/Hybrid,6.2,8,,A10,Z,,16.4,10.7,13.8,20,,,,,,,325,,,CHEVROLET_TAHOE 4WD_Suv - Standard_Conventional/Hybrid_A10
,CHEVROLET,TRAVERSE,Suv - Standard,Conventional/Hybrid,2.0,4,,A9,Z,,11.7,9.0,10.5,27,,,,,,,246,,,CHEVROLET_TRAVERSE_Suv - Standard_Conventional/Hybrid_A9
,CHEVROLET,TRAVERSE,Suv - Standard,Conventional/Hybrid,3.6,6,,AS9,X,,12.9,8.7,11.0,26,,,,,,,258,,,CHEVROLET_TRAVERSE_Suv - Standard_Conventional/Hybrid_AS9
,CHEVROLET,TRAVERSE AWD,Suv - Standard,Conventional/Hybrid,3.6,6,,AS9,X,,13.7,9.4,11.8,24,,,,,,,276,,,CHEVROLET_TRAVERSE AWD_Suv - Standard_Conventional/Hybrid_AS9
,CHEVROLET,TRAX 4WD,Suv - Small,Conventional/Hybrid,1.4,4,,AS6,X,,9.9,7.8,8.9,32,,,,,,,210,,,CHEVROLET_TRAX 4WD_Suv - Small_Conventional/Hybrid_AS6
,CHRYSLER,300 FFV,Full-Size,Conventional/Hybrid,3.6,6,,A8,X,,12.4,7.8,10.3,27,,,,,,,242,,,CHRYSLER_300 FFV_Full-Size_Conventional/Hybrid_A8
,CHRYSLER,300 FFV,Full-Size,Conventional/Hybrid,3.6,6,,A8,E,,17.1,10.6,14.2,20,,,,,,,234,,,CHRYSLER_300 FFV_Full-Size_Conventional/Hybrid_A8
,CHRYSLER,300,Full-Size,Conventional/Hybrid,5.7,8,,A8,X,,14.7,9.4,12.3,23,,,,,,,289,,,CHRYSLER_300_Full-Size_Conventional/Hybrid_A8
,CHRYSLER,PACIFICA,Minivan,Conventional/Hybrid,3.6,6,,A9,X,,12.9,8.4,10.9,26,,,,,,,259,,,CHRYSLER_PACIFICA_Minivan_Conventional/Hybrid_A9
,DODGE,CHALLENGER GT AWD,Mid-Size,Conventional/Hybrid,3.6,6,,A8,X,,12.8,8.7,11.0,26,,,,,,,258,,,DODGE_CHALLENGER GT AWD_Mid-Size_Conventional/Hybrid_A8
,DODGE,CHALLENGER GT AWD FFV,Mid-Size,Conventional/Hybrid,3.6,6,,A8,X,,12.8,8.7,11.0,26,,,,,,,258,,,DODGE_CHALLENGER GT AWD FFV_Mid-Size_Conventional/Hybrid_A8
,DODGE,CHALLENGER GT AWD FFV,Mid-Size,Conventional/Hybrid,3.6,6,,A8,E,,17.6,12.0,15.0,19,,,,,,,248,,,DODGE_CHALLENGER GT AWD FFV_Mid-Size_Conventional/Hybrid_A8
,DODGE,CHALLENGER SRT DEMON,Mid-Size,Conventional/Hybrid,6.2,8,,A8,Z,,17.6,10.7,14.5,19,,,,,,,339,,,DODGE_CHALLENGER SRT DEMON_Mid-Size_Conventional/Hybrid_A8
